CTYNAME,0_4,5_19,20_,Cum_inf,Cum_inf_low,Cum_inf_high,Cum_inf_0,Cum_inf_0_low,Cum_inf_0_high,Cum_inf_1,Cum_inf_1_low,Cum_inf_1_high,Cum_inf_2,Cum_inf_2_low,Cum_inf_2_high,Cum_Hosp,Cum_Hosp_low,Cum_Hosp_high,Cum_Hosp_0,Cum_Hosp_1,Cum_Hosp_2
Hood,3343,11695,52736,21.24573812471816,18.346580615117322,25.215776080274363,7.605432267322779,6.3358440285405635,9.263266336596088,11.316431827357281,9.906768106432814,13.460572914784077,2.4059319339906793,2.071208149977413,2.8776081935941136,3.6608593066308566,3.1327782739889614,4.413730822453597,1.9342735882325832,1.3808790218084153,0.3537052212427525
Hopkins,2375,7738,28059,13.448982215311378,11.564830073820946,15.914021585389209,4.3945023479173,3.7225672751014156,5.322262016885048,8.140773759581268,6.929579867449228,9.568470896823083,0.9009180899238047,0.7678559628929558,1.0609637758913624,2.3345482544974967,1.9708847921452786,2.7830746532012975,1.1561535784234072,1.0431855228824571,0.13424716925522429
Houston,1200,3739,17127,16.840294423739067,14.118694429549892,20.142585087748536,6.102282595157714,4.887358258650233,7.3972144770908725,9.171315680163955,7.732302448244743,10.749521381462797,1.6129303199960336,1.3407414785692369,1.9422711471911345,2.9604987994634717,2.4571096089330364,3.591712993747111,1.5745387655829626,1.1555969602709206,0.2397703693423633
Howard,1786,6072,22696,15.635208718914164,13.512917892990812,18.73142414437457,4.547523515922591,3.863475220250999,5.606344919310043,10.110658071199843,8.748792018349743,11.775896295212759,0.9776957719786397,0.8405123644678429,1.1648137014581077,2.585900727818924,2.187917986094496,3.176222620976622,1.172785860110864,1.253366173489546,0.14444690793519877
Hudspeth,107,387,2957,41.97675714278802,36.36455819650832,47.274153833239964,7.592098248187498,6.421008316136965,8.85621957565353,30.250009470377893,26.391435757593605,34.149525571298696,4.012509301094755,3.447788711908681,4.638813633146374,5.943707521781986,5.08731429992821,6.811505601255137,1.9022317229148027,3.444223948037507,0.5724337189582411
Hunt,7283,24099,81965,18.394666774462113,15.692610378011057,21.57837391104239,5.803921138408015,4.678928499761042,7.016026751688965,11.411171911938675,9.801836231077658,13.33314614607889,1.161029897997841,0.9963509806258075,1.3813789517812698,3.049501914041387,2.5292486443496913,3.613347218967572,1.4844141102038833,1.3913665615188089,0.17139597178705054
Hutchinson,1142,4320,14571,17.197257187315977,14.286277808284792,20.17204515284578,5.202531988190957,4.255138562559113,6.391389390221964,10.686703553538154,9.05983169607331,12.537270001235587,1.2313442187406172,1.0173253524523933,1.4460212488549584,2.855738559308066,2.3506607686022116,3.358231115058414,1.3494373701330353,1.3212321112186896,0.18189678314167554
Irion,95,295,1159,12.160563664587238,10.654072848054396,14.014038966734121,4.333378291287825,3.7167474748271423,5.2573373357003055,6.6129891821397635,5.904336808254434,7.473479750864536,1.1390830534039782,0.9954343627936181,1.3066281633616064,2.20670251744406,1.8916367977052528,2.606047464301781,1.1443522983407153,0.8694038146502892,0.17199343390903013
Jack,450,1719,6706,14.119349149165608,11.972319017522922,16.65234879724597,4.231955757633783,3.486874717216364,5.144061984816399,8.709847849316308,7.458772599681777,10.07935574139565,1.1444709823350392,0.9731989717810997,1.3472414142627436,2.378114744756352,1.9816262983492874,2.829203762108582,1.1000439134209299,1.1036370612860638,0.17080581992862365
Jackson,1114,3153,10954,12.115011639301711,10.468578487178958,13.946015328664071,4.123111703959335,3.504384327325429,4.931022501658438,7.397632412158014,6.431995196159157,8.498846560615716,0.6279206509890002,0.5375599257430002,0.7290185089996167,2.136704314482564,1.8138487535171584,2.498069420016969,1.0725828343746353,0.9633096623517047,0.09476515818395786
